Body	ViewCount	LastActivityDate	Title	LastEditorUserId	LastEditorDisplayName	LastEditDate	CommentCount	AnswerCount	AcceptedAnswerId	Score	PostTypeId	OwnerUserId	Tags	CreationDate	FavoriteCount	Id	ParentId	CommunityOwnedDate	ClosedDate
46017	0	65253	-1	-1	-1	-1	-1	-1	-1	1	2	781	-1	65253	-1	7521	6207	-1	-1
22459	0	19282	-1	234	23399	19282	1	-1	-1	37	2	234	-1	14677	-1	7523	7477	-1	-1
7160	7786	54617	13962	61	2426	26774	-1	12	7695	11	1	61	27117	37241	8	7525	-1	-1	-1
10695	705	31475	24826	1288	63641	31475	-1	14	-1	6	1	718	42351	49994	-1	7526	-1	-1	-1
1254	0	44103	-1	-1	-1	-1	-1	-1	-1	0	2	122	-1	44103	-1	7528	7526	-1	-1
65300	0	27005	-1	-1	-1	-1	-1	-1	-1	1	2	342	-1	27005	-1	7529	7015	-1	-1
45883	0	33695	-1	-1	-1	-1	-1	-1	-1	2	2	872	-1	33695	-1	7530	7526	-1	-1
27609	0	21276	-1	-1	-1	-1	-1	-1	-1	1	2	680	-1	21276	-1	7531	7526	-1	-1
21538	0	16150	-1	713	40693	16150	3	-1	-1	6	2	713	-1	5721	-1	7533	7492	-1	-1
43044	7212	55819	50373	63550	31699	55819	-1	3	7547	11	1	708	29997	10390	2	7535	-1	-1	-1
21766	0	37584	-1	63	57099	37584	-1	-1	-1	0	2	63	-1	42661	-1	7536	7525	-1	-1
60265	0	22643	-1	-1	-1	-1	-1	-1	-1	0	2	872	-1	22643	-1	7537	7517	-1	-1
4759	0	54399	-1	-1	-1	-1	-1	-1	-1	2	2	90	-1	54399	-1	7538	7526	-1	-1
63567	10207	5527	62716	142822	0	41559	-1	4	7561	5	1	959	51792	61304	-1	7539	-1	-1	-1
33851	1878	47484	55639	122	54323	42293	-1	5	7570	3	1	122	176	51866	-1	7540	-1	-1	-1
18400	0	14677	-1	-1	-1	-1	-1	-1	-1	0	2	872	-1	14677	-1	7543	7525	-1	-1
5829	0	2069	-1	224	30317	2069	-1	-1	-1	17	2	224	-1	25298	-1	7547	7535	-1	-1
58426	0	30145	-1	-1	-1	-1	-1	-1	-1	1	2	108465	-1	30145	-1	7548	7170	-1	-1
33368	0	52927	-1	-1	-1	-1	-1	-1	-1	0	2	716	-1	52927	-1	7549	7525	-1	-1
58498	0	54612	-1	-1	-1	-1	2	-1	-1	0	2	872	-1	54612	-1	7550	7539	-1	-1
30865	62400	20699	35319	211563	0	47659	-1	8	7618	199	1	541	52718	33282	194	7551	-1	-1	-1
6151	0	50044	-1	-1	-1	-1	-1	-1	-1	0	2	959	-1	50044	-1	7552	7539	-1	-1
27418	0	39934	-1	-1	-1	-1	-1	-1	-1	3	2	404	-1	39934	-1	7553	7526	-1	-1
52914	0	29565	-1	-1	-1	-1	-1	-1	-1	2	2	373	-1	29565	-1	7555	7472	-1	-1
37296	0	45163	-1	-1	-1	-1	-1	-1	-1	1	2	959	-1	45163	-1	7557	5527	-1	-1
29407	1601	46638	63374	3	0	35842	1	2	-1	1	1	-1	34797	58570	-1	7558	-1	-1	-1
62182	0	28799	-1	61	2426	28799	-1	-1	-1	0	2	61	-1	51607	-1	7559	7525	-1	-1
21506	0	32960	-1	-1	-1	-1	-1	-1	-1	4	2	358	-1	32960	-1	7560	7526	-1	-1
9197	0	55743	-1	-1	-1	-1	-1	-1	-1	4	2	872	-1	55743	-1	7561	7539	-1	-1
46923	0	50962	-1	72312	0	50962	2	-1	-1	45	2	758	-1	12274	-1	7562	7551	-1	-1
46279	0	13243	-1	-1	-1	-1	-1	-1	-1	1	2	837	-1	10586	-1	7564	1041	-1	-1
45120	0	27205	-1	-1	-1	-1	-1	-1	-1	5	2	872	-1	27205	-1	7566	7525	-1	-1
63862	0	35431	-1	-1	-1	-1	-1	-1	-1	0	2	872	-1	35431	-1	7567	7525	-1	-1
41720	0	36835	-1	-1	-1	-1	-1	-1	-1	7	2	234	-1	36835	-1	7570	7540	-1	-1
14750	26189	35398	57143	50776	53609	6930	1	21	7580	67	1	873	20694	41923	145	7571	-1	-1	-1
53395	0	33942	-1	63550	53091	33942	-1	-1	-1	3	2	384	-1	36235	-1	7572	7571	-1	-1
40398	0	43410	-1	-1	-1	-1	-1	-1	-1	1	2	234	-1	43410	-1	7573	7525	-1	-1
5891	0	55350	-1	-1	-1	-1	-1	-1	-1	0	2	952	-1	55350	-1	7576	6210	-1	-1
17892	0	13465	-1	63550	3121	13465	-1	-1	-1	10	2	873	-1	27012	-1	7578	7571	-1	-1
24094	21115	53698	2463	13302	0	41519	-1	4	9424260	9	1	961	63492	46820	2	7579	-1	-1	-1
42736	0	58374	-1	544	0	58374	-1	-1	-1	55	2	544	-1	41831	-1	7580	7571	-1	-1
15445	0	11471	-1	-1	-1	-1	-1	-1	-1	0	2	116	-1	11471	-1	7584	7525	-1	-1
37641	1704	33916	18757	4714	1658	33916	-1	4	7590	3	1	-1	11122	35267	-1	7586	-1	-1	-1
55024	0	37701	-1	-1	-1	-1	-1	-1	-1	0	2	-1	-1	37701	-1	7587	6210	-1	-1
44345	0	26198	-1	-1	-1	-1	-1	-1	-1	1	2	-1	-1	26198	-1	7589	5795	-1	-1
61870	0	33539	-1	615	13745	33539	-1	-1	-1	4	2	615	-1	12584	-1	7590	7586	-1	-1
20239	0	42476	-1	-1	-1	-1	-1	-1	-1	0	2	891	-1	42476	-1	7591	7586	-1	-1
41543	12234	2164	59918	4714	3818	2164	-1	4	7643	3	1	518	15198	16393	1	7592	-1	-1	-1
38672	0	33953	-1	900	42566	33953	-1	-1	-1	0	2	900	-1	59167	-1	7593	7586	-1	-1
55685	0	6031	-1	-1	-1	-1	-1	-1	-1	0	2	964	-1	6031	-1	7594	7526	-1	-1
38330	0	42126	-1	284240	32141	42126	2	-1	-1	13	2	968	-1	42774	-1	7595	7579	-1	-1
2133	3637	9799	54291	4714	0	9799	1	11	13283	19	1	917	9506	32615	4	7596	-1	64717	-1
14469	0	17693	-1	-1	-1	-1	-1	-1	-1	0	2	122	-1	17693	-1	7597	7592	-1	-1
6175	0	22926	-1	-1	-1	-1	-1	-1	-1	2	2	342	-1	22926	-1	7599	7596	-1	-1
40048	0	59986	-1	873	3121	59986	-1	-1	-1	3	2	873	-1	59637	-1	7601	6327	18588	-1
3301	1342	54273	5176	2134	36582	61549	-1	4	-1	3	1	886	14911	29499	4	7603	-1	-1	-1
880	0	53193	-1	-1	-1	-1	-1	-1	-1	3	2	961	-1	53193	-1	7607	4246	-1	-1
27767	0	5394	-1	-1	-1	-1	1	-1	-1	3	2	46	-1	5394	-1	7608	7603	-1	-1
11980	0	15185	-1	-1	-1	-1	-1	-1	-1	1	2	588	-1	15185	-1	7610	7596	-1	-1
1880	0	13243	-1	-1	-1	-1	-1	-1	-1	2	2	893	-1	30249	-1	7611	1041	-1	-1
25199	0	24020	-1	1	3818	24020	-1	-1	-1	4	2	960	-1	18374	-1	7612	7592	-1	-1
34473	0	60116	-1	-1	-1	-1	-1	-1	-1	0	2	893	-1	60116	-1	7613	7525	-1	-1
38079	243	30561	49263	866022	36582	30561	-1	3	-1	0	1	342	20308	43840	-1	7614	-1	-1	-1
18297	0	33471	-1	-1	-1	-1	-1	-1	-1	0	2	925	-1	33471	-1	7616	7231	-1	-1
60884	0	38191	-1	-1	-1	-1	-1	-1	-1	0	2	927	-1	38191	-1	7617	5667	-1	-1
61426	0	23933	-1	-1	-1	-1	3	-1	-1	85	2	893	-1	23933	-1	7618	7551	-1	-1
40996	0	32515	-1	-1	-1	-1	1	-1	-1	3	2	46	-1	32515	-1	7619	7592	-1	-1
17624	0	13448	-1	-1	-1	-1	1	-1	-1	3	2	967	-1	13448	-1	7620	7526	-1	-1
34172	33584	59828	12347	1662	25900	18321	-1	7	7636	22	1	973	57385	46291	7	7622	-1	-1	-1
29156	0	63777	-1	122	54323	63777	-1	-1	-1	2	2	122	-1	46992	-1	7624	7614	-1	-1
58029	0	47115	-1	-1	-1	-1	-1	-1	-1	1	2	909	-1	47115	-1	7626	7614	-1	-1
13325	2027	9554	21449	1	3818	3475	-1	11	7634	30	1	755	4086	25863	11	7630	-1	-1	-1
32266	0	32508	-1	-1	-1	-1	2	-1	-1	31	2	893	-1	32508	-1	7632	7622	-1	-1
64936	0	57089	-1	-1	-1	-1	1	-1	-1	5	2	568	-1	57089	-1	7633	7630	-1	-1
28733	0	51815	-1	-1	-1	-1	1	-1	-1	45	2	51	-1	51815	-1	7634	7630	-1	-1
41538	0	37133	-1	-1	-1	-1	-1	-1	-1	6	2	383	-1	37133	-1	7635	7579	-1	-1
22251	0	21081	-1	-1	-1	-1	-1	-1	-1	22	2	193	-1	21081	-1	7636	7622	-1	-1
47321	0	6059	-1	-1	-1	-1	-1	-1	-1	3	2	122	-1	6059	-1	7637	7622	-1	-1
55853	0	43840	-1	-1	-1	-1	-1	-1	-1	3	2	372	-1	43840	-1	7639	7614	-1	-1
2090	0	652	-1	-1	-1	-1	-1	-1	-1	9	2	122	-1	652	-1	7641	2046	-1	-1
44745	4234	43693	16241	-1	-1	-1	1	11	7644	12	1	133	61766	36068	4	7642	-1	-1	-1
52969	0	28816	-1	-1	0	28816	3	-1	-1	3	2	268	-1	39007	-1	7643	7592	-1	-1
36451	0	30110	-1	-1	-1	-1	-1	-1	-1	12	2	493	-1	30110	-1	7644	7642	-1	-1
65259	0	37806	-1	-1	-1	-1	-1	-1	-1	2	2	372	-1	37806	-1	7646	7642	-1	-1
19677	0	29052	-1	-1	-1	-1	-1	-1	-1	1	2	961	-1	29052	-1	7647	7642	-1	-1
34107	0	28316	-1	365102	0	28316	-1	-1	-1	1	2	274	-1	39768	-1	7648	7622	-1	-1
41527	0	59485	-1	885	31022	59485	-1	-1	-1	1	2	885	-1	57996	-1	7649	7630	-1	-1
43117	0	47025	-1	-1	-1	-1	-1	-1	-1	0	2	716	-1	47025	-1	7650	1241	-1	-1
43304	53910	38519	57959	8817	6453	50041	-1	8	7657	39	1	381	39279	59754	18	7651	-1	-1	-1
20144	819	32092	11817	-1	-1	-1	-1	7	7710	1	1	493	3787	49290	-1	7652	-1	-1	-1
50771	0	34133	-1	-1	-1	-1	-1	-1	-1	0	2	372	-1	34133	-1	7653	7652	-1	-1
59467	0	50414	-1	-1	-1	-1	-1	-1	-1	-4	2	968	-1	50414	-1	7654	7651	-1	-1
8986	0	12059	-1	-1	-1	-1	-1	-1	-1	0	2	960	-1	12059	-1	7656	7652	-1	-1
12108	0	17207	-1	893	40392	17207	5	-1	-1	37	2	893	-1	17216	-1	7657	7651	-1	-1
61354	0	55583	-1	8817	47445	55583	0	-1	-1	10	2	274	-1	21876	-1	7658	7651	-1	-1
9234	9863	53593	22241	706	26336	51835	-1	6	32551	3	1	706	33201	60070	2	7661	-1	-1	-1
43804	37291	57368	7216	27637	60806	28950	3	23	7724	110	1	383	52538	25556	50	7662	-1	-1	-1
48296	0	9637	-1	-1	-1	-1	8	-1	-1	21	2	960	-1	9637	-1	7663	7662	-1	-1
57424	6817	37359	59382	1332690	44993	37359	-1	3	7669	2	1	912	35395	59378	-1	7664	-1	-1	-1
23358	21492	1001	18369	893	0	59943	2	8	7666	32	1	893	16189	24162	14	7665	-1	-1	-1
62183	0	48918	-1	964	38963	48918	2	-1	-1	22	2	964	-1	42024	-1	7666	7665	-1	-1
23557	0	2577	-1	1450	13745	2577	14	-1	-1	31	2	615	-1	32579	-1	7667	7662	-1	-1
16594	0	586	-1	-1	-1	-1	-1	-1	-1	0	2	309844	-1	586	-1	7668	7661	-1	-1
42916	0	24717	-1	-1	-1	-1	-1	-1	-1	3	2	893	-1	24717	-1	7669	7664	-1	-1
5049	0	60974	-1	-1	-1	-1	-1	-1	-1	4	2	431	-1	60974	-1	7672	7662	-1	-1
10088	0	13806	-1	-1	-1	-1	-1	-1	-1	0	2	972	-1	13806	-1	7673	7665	-1	-1
12677	1430	54473	47990	137	0	54473	-1	4	8982	4	1	137	43614	64373	-1	7674	-1	-1	-1
60805	438	23039	6296	13302	31699	23039	-1	5	-1	1	1	230	29997	16621	-1	7676	-1	-1	-1
27537	0	17261	-1	57611	20409	17261	2	-1	-1	5	2	977	-1	9762	-1	7677	7662	-1	-1
61243	0	15917	-1	905	15427	15917	-1	-1	-1	4	2	905	-1	12620	-1	7678	7662	-1	-1
65386	0	21096	-1	-1	-1	-1	-1	-1	-1	3	2	890	-1	21096	-1	7679	7661	-1	-1
16631	908	48677	22909	-1	-1	-1	-1	2	7688	1	1	972	3428	35255	-1	7681	-1	-1	-1
36243	0	43135	-1	-1	-1	-1	-1	-1	-1	1	2	893	-1	43135	-1	7682	7664	-1	-1
20037	18142	51196	62696	1630	31559	21928	-1	15	-1	13	1	608	27759	24372	12	7685	-1	-1	-1
28147	0	64710	-1	-1	-1	-1	5	-1	-1	1	2	978	-1	64710	-1	7687	7662	-1	-1
31807	0	47667	-1	-1	-1	-1	-1	-1	-1	0	2	893	-1	47667	-1	7688	7681	-1	-1
10015	0	64700	-1	-1	-1	-1	-1	-1	-1	0	2	905	-1	64700	-1	7690	7388	-1	-1
39512	26174	13503	8992	1332690	0	13503	-1	4	-1	16	1	230	7003	37466	5	7694	-1	-1	-1
14591	0	59894	-1	257	10247	59894	1	-1	-1	12	2	257	-1	38547	-1	7695	7525	-1	-1
3402	0	21531	-1	-1	-1	-1	-1	-1	-1	2	2	961	-1	21531	-1	7696	7676	-1	-1
62046	0	36944	-1	-1	-1	-1	1	-1	-1	2	2	960	-1	36944	-1	7697	7694	-1	-1
49465	0	48677	-1	-1	-1	-1	-1	-1	-1	0	2	972	-1	48677	-1	7698	7681	-1	-1
10917	0	38109	-1	972	34012	57842	-1	-1	-1	1	2	972	-1	19226	-1	7700	1584	-1	-1
27845	0	17978	-1	-1	-1	-1	2	-1	-1	24	2	608	-1	17978	-1	7701	7694	-1	-1
53446	0	14500	-1	-1	-1	-1	1	-1	-1	3	2	137	-1	14500	-1	7705	7630	-1	-1
13224	37028	29316	34657	1	46148	11676	3	6	881597	25	1	979	6412	22408	10	7707	-1	-1	-1
12673	0	29596	-1	-1	-1	-1	-1	-1	-1	4	2	987	-1	29596	-1	7710	7652	-1	-1
29126	0	53091	-1	-1	-1	-1	2	-1	-1	1	2	729	-1	53091	-1	7712	2588	-1	-1
23477	0	14603	-1	-1	-1	-1	-1	-1	-1	1	2	986	-1	14603	-1	7713	3088	60663	-1
36823	0	27350	-1	993	1660	27350	7	-1	-1	22	2	993	-1	37040	-1	7714	7662	-1	-1
42675	0	50407	-1	605	47643	50407	1	-1	-1	2	2	605	-1	9117	-1	7715	7662	-1	-1
58761	0	46258	-1	-1	-1	-1	-1	-1	-1	0	2	567	-1	46258	-1	7716	3088	60663	-1
6784	0	57184	-1	-1	-1	-1	-1	-1	-1	0	2	972	-1	57184	-1	7717	7269	-1	-1
23742	6340	14495	64974	396458	0	14495	1	5	7840	1	1	194	55072	19257	-1	7719	-1	-1	-1
63956	4950	30675	27677	56285	29269	62278	1	16	149971	26	1	998	39568	41554	21	7720	-1	-1	-1
334	0	7154	-1	-1	-1	-1	-1	-1	-1	4	2	493	-1	7154	-1	7723	7676	-1	-1
56989	0	36835	-1	2961	0	36835	8	-1	-1	48	2	373	-1	59750	-1	7724	7662	-1	-1
51458	0	43277	-1	997	47332	43277	-1	-1	-1	8	2	997	-1	55791	-1	7725	2300	-1	-1
2571	572	58142	31681	-1	-1	-1	-1	3	-1	3	1	137	43614	17123	2	7726	-1	-1	-1
24366	0	17095	-1	137	0	17095	-1	-1	-1	4	2	137	-1	836	-1	7729	7726	-1	-1
20986	0	40971	-1	-1	-1	-1	-1	-1	-1	0	2	631	-1	40971	-1	7730	6904	-1	-1
37388	0	55566	-1	-1	-1	-1	-1	-1	-1	2	2	37	-1	55566	-1	7732	7630	-1	-1
27519	7168	48445	13216	-1	-1	-1	-1	6	7950	5	1	1007	18869	57803	5	7737	-1	-1	-1
36095	0	42542	-1	-1	-1	-1	-1	-1	-1	2	2	225	-1	42542	-1	7740	6076	-1	-1
49384	0	40837	-1	-1	-1	-1	-1	-1	-1	4	2	905	-1	40837	-1	7741	5194	-1	-1
43651	0	53222	-1	-1	-1	-1	-1	-1	-1	2	2	673	-1	53222	-1	7742	7630	-1	-1
15457	0	40714	-1	-1	-1	-1	-1	-1	-1	2	2	287	-1	40714	-1	7745	7737	-1	-1
35144	0	23398	-1	-1	-1	-1	1	-1	-1	1	2	287	-1	23398	-1	7747	7720	-1	-1
63446	0	36372	-1	-1	-1	-1	-1	-1	-1	0	2	999	-1	36372	-1	7748	3088	60663	-1
16376	0	22040	-1	-1	-1	-1	-1	-1	-1	0	2	673	-1	22040	-1	7752	5916	-1	-1
29326	0	4881	-1	-1	-1	-1	-1	-1	-1	0	2	373	-1	4881	-1	7753	7642	-1	-1
3568	0	57234	-1	-1	-1	-1	-1	-1	-1	1	2	430	-1	57234	-1	7756	6475	-1	-1
59757	2620	6220	47415	1288	53732	6220	-1	8	8461	0	1	93	63991	35847	-1	7758	-1	-1	-1
33461	0	7446	-1	-1	-1	-1	-1	-1	-1	0	2	287	-1	7446	-1	7759	7720	-1	-1
2208	0	11733	-1	-1	-1	-1	-1	-1	-1	2	2	1011	-1	11733	-1	7760	7726	-1	-1
14142	0	20758	-1	-1	-1	-1	-1	-1	-1	0	2	972	-1	20758	-1	7761	7277	-1	-1
61392	0	52834	-1	-1	-1	-1	-1	-1	-1	2	2	999	-1	52834	-1	7763	4769	57262	-1
43948	0	50524	-1	-1	-1	-1	3	-1	-1	9	2	740	-1	50524	-1	7764	7662	-1	-1
15616	0	6339	-1	-1	-1	-1	4	-1	-1	25	2	960	-1	6339	-1	7767	5916	-1	-1
31412	0	6040	-1	-1	-1	-1	2	-1	-1	-2	2	1009	-1	6040	-1	7770	3881	-1	-1
33117	0	15907	-1	-1	-1	-1	-1	-1	-1	0	2	999	-1	15907	-1	7771	2048	-1	-1
42552	42814	18726	18030	4714	0	18726	-1	7	7777	9	1	1013	42359	7012	2	7773	-1	-1	-1
21333	0	23280	-1	-1	-1	-1	1	-1	-1	-1	2	299	-1	23280	-1	7775	7685	-1	-1
32729	0	6026	-1	900	42566	6026	-1	-1	-1	0	2	900	-1	1640	-1	7776	7758	-1	-1
25409	0	5550	-1	60	39493	5550	-1	-1	-1	18	2	60	-1	22855	-1	7777	7773	-1	-1
50432	0	22251	-1	-1	-1	-1	-1	-1	-1	-1	2	721	-1	22251	-1	7778	7773	-1	-1
15450	894	23717	34713	-1	-1	-1	-1	6	28154	4	1	791	35644	23343	0	7779	-1	-1	-1
5465	0	40605	-1	-1	-1	-1	-1	-1	-1	1	2	765	-1	40605	-1	7780	2913	-1	-1
46615	0	41490	-1	-1	-1	-1	-1	-1	-1	0	2	298	-1	41490	-1	7782	2048	-1	-1
24216	0	25397	-1	-1	-1	-1	-1	-1	-1	0	2	447	-1	25397	-1	7783	7773	-1	-1
5028	0	13240	-1	-1	-1	-1	-1	-1	-1	0	2	900	-1	13240	-1	7789	7758	-1	-1
39103	0	2671	-1	572	48659	2671	-1	-1	-1	1	2	572	-1	47169	-1	7790	7779	-1	-1
1855	0	63861	-1	-1	-1	-1	-1	-1	-1	0	2	198	-1	63861	-1	7792	7779	-1	-1
64181	0	13046	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	13046	-1	7793	2262	-1	-1
38776	0	19822	-1	46594	45234	19822	7	-1	-1	43	2	900	-1	58349	-1	7794	5511	-1	-1
59037	0	28703	-1	-1	-1	-1	-1	-1	-1	0	2	370	-1	28703	-1	7795	7685	-1	-1
62879	0	29459	-1	-1	-1	-1	-1	-1	-1	2	2	737	-1	29459	-1	7796	7720	-1	-1
19738	0	56165	-1	396458	0	56165	-1	-1	-1	0	2	383	-1	19161	-1	7799	7719	-1	-1
274	0	29700	-1	106	24610	29700	-1	-1	-1	5	2	106	-1	60812	-1	7800	7773	-1	-1
51949	0	49399	-1	-1	-1	-1	-1	-1	-1	1	2	900	-1	49399	-1	7801	7758	-1	-1
13082	0	772	-1	-1	-1	-1	-1	-1	-1	3	2	279	-1	772	-1	7802	7685	-1	-1
21023	0	55256	-1	-1	-1	-1	-1	-1	-1	1	2	279	-1	55256	-1	7803	4769	57262	-1
45935	0	62997	-1	-1	-1	-1	-1	-1	-1	0	2	631	-1	62997	-1	7805	7719	-1	-1
31513	0	9979	-1	2477	0	9979	-1	-1	-1	6	2	885	-1	7704	-1	7809	4769	57262	-1
60088	0	59506	-1	-1	-1	-1	1	-1	-1	2	2	985	-1	59506	-1	7812	698	17968	-1
46334	0	30791	-1	-1	-1	-1	-1	-1	-1	2	2	842	-1	30791	-1	7813	4769	57262	-1
2184	0	25392	-1	-1	-1	-1	-1	-1	-1	9	2	1382	-1	25392	-1	7815	5791	-1	-1
297	0	22051	-1	-1	-1	-1	-1	-1	-1	3	2	810	-1	22051	-1	7816	7773	-1	-1
18450	2830	46034	13237	277	840	55020	1	3	-1	3	1	277	25979	26994	-1	7820	-1	-1	-1
65155	0	997	-1	-1	-1	-1	1	-1	-1	0	2	493	-1	997	-1	7824	7652	-1	-1
51292	0	65120	-1	-1	-1	-1	-1	-1	-1	2	2	1448983	-1	65120	-1	7828	4769	57262	-1
4799	0	62200	-1	164	1506	62200	3	-1	-1	55	2	164	-1	22388	-1	7829	7651	-1	-1
32081	0	61769	-1	-1	-1	-1	-1	-1	-1	5	2	1023	-1	61769	-1	7831	4769	57262	-1
28000	0	46034	-1	271959	0	46034	-1	-1	-1	-2	2	740	-1	22483	-1	7832	7820	-1	-1
5072	0	13776	-1	-1	-1	-1	-1	-1	-1	0	2	247	-1	13776	-1	7833	6778	-1	-1
17735	0	24050	-1	619	48843	24050	-1	-1	-1	4	2	619	-1	28889	-1	7836	7820	-1	-1
29792	32920	42324	7923	45382	12557	42324	3	30	-1	46	1	1013	51299	23470	36	7837	-1	18128	-1
29220	0	12617	-1	493	2599	12617	0	-1	-1	3	2	493	-1	41254	-1	7838	7837	-1	-1
56449	0	54622	-1	-1	-1	-1	-1	-1	-1	0	2	631	-1	54622	-1	7840	7719	-1	-1
60716	0	32619	-1	-1	-1	-1	1	-1	-1	2	2	-1	-1	32619	-1	7842	826	-1	-1
58531	0	39028	-1	-1	-1	-1	-1	-1	-1	2	2	194	-1	39028	-1	7843	7837	-1	-1
18725	0	41334	-1	-1	-1	-1	-1	-1	-1	1	2	900	-1	41334	-1	7844	7758	-1	-1
21589	8935	7865	50626	-1	-1	-1	-1	10	7853	5	1	572	19354	20171	5	7846	-1	-1	-1
14392	0	36611	-1	-1	-1	-1	-1	-1	-1	1	2	900	-1	36611	-1	7847	7837	-1	-1
54856	0	32445	-1	-1	-1	-1	-1	-1	-1	3	2	373	-1	32445	-1	7848	7837	-1	-1
33672	0	13614	-1	190	48267	13614	-1	-1	-1	0	2	190	-1	30496	-1	7849	7118	-1	-1
28435	2047	51897	61242	4223	12789	65497	-1	4	-1	2	1	840	46895	4743	-1	7851	-1	-1	-1
29831	0	41453	-1	-1	-1	-1	-1	-1	-1	3	2	1024	-1	41453	-1	7852	2898	31277	-1
48418	0	6590	-1	-1	-1	-1	-1	-1	-1	3	2	1028	-1	6590	-1	7853	7846	-1	-1
8435	0	61385	-1	-1	-1	-1	-1	-1	-1	0	2	96	-1	61385	-1	7854	698	17968	-1
52987	0	59636	-1	-1	-1	-1	-1	-1	-1	0	2	900	-1	59636	-1	7855	7758	-1	-1
24043	0	3418	-1	1026	0	3418	-1	-1	-1	8	2	1026	-1	26674	-1	7856	4392	-1	-1
57077	0	31077	-1	-1	-1	-1	-1	-1	-1	6	2	572	-1	31077	-1	7858	7662	-1	-1
30056	0	57147	-1	-1	-1	-1	-1	-1	-1	3	2	509	-1	57147	-1	7859	7837	-1	-1
51853	0	30939	-1	-1	-1	-1	-1	-1	-1	1	2	832	-1	30939	-1	7861	7846	-1	-1
29211	0	10754	-1	-1	-1	-1	-1	-1	-1	0	2	832	-1	10754	-1	7862	7837	-1	-1
19647	0	10598	-1	-1	-1	-1	-1	-1	-1	1	2	1024	-1	10598	-1	7863	7851	-1	-1
5105	6570	1858	64764	751	8351	36738	1	14	8215	64	1	751	24044	4134	20	7864	-1	-1	63528
62565	0	63268	-1	-1	-1	-1	-1	-1	-1	3	2	960	-1	63268	-1	7866	7846	-1	-1
18475	411	53836	19352	-1	-1	-1	-1	2	7881	0	1	750	27512	52043	-1	7868	-1	-1	-1
34477	0	21397	-1	63550	0	21397	-1	-1	-1	1	2	1028	-1	52006	-1	7869	7846	-1	-1
26164	0	58453	-1	-1	-1	-1	-1	-1	-1	0	2	810	-1	58453	-1	7872	7868	-1	-1
33338	153	19636	34061	1332690	0	19636	-1	2	-1	0	1	-1	46927	10144	-1	7873	-1	-1	-1
25604	0	7660	-1	1057803	0	7660	5	-1	-1	21	2	811	-1	37299	-1	7875	7477	-1	-1
2603	0	16757	-1	-1	-1	-1	-1	-1	-1	1	2	1026	-1	16757	-1	7876	7540	-1	-1
54706	0	13381	-1	969	25493	13381	1	-1	-1	4	2	969	-1	6066	-1	7877	6222	-1	-1
52035	0	58066	-1	-1	-1	-1	-1	-1	-1	1	2	232	-1	58066	-1	7878	6743	-1	-1
47623	0	34074	-1	-1	-1	-1	-1	-1	-1	0	2	1028	-1	34074	-1	7879	7873	-1	-1
56682	10386	35424	13738	56338	0	35424	-1	8	7886	8	1	432	2168	42647	3	7880	-1	-1	-1
40827	0	23062	-1	-1	-1	-1	-1	-1	-1	1	2	373	-1	23062	-1	7881	7868	-1	-1
39258	0	30128	-1	-1	-1	-1	-1	-1	-1	10	2	613	-1	30128	-1	7882	7880	-1	-1
44193	3457	13414	27532	1030	15427	13414	1	4	7892	18	1	1030	1903	8611	0	7884	-1	-1	-1
9319	1342	58816	34979	797	9791	10154	-1	8	8668	9	1	432	59958	25024	2	7885	-1	-1	-1
21181	0	39474	-1	-1	-1	-1	-1	-1	-1	4	2	1028	-1	39474	-1	7886	7880	-1	-1
26785	0	32906	-1	-1	-1	-1	-1	-1	-1	4	2	722	-1	32906	-1	7887	7884	-1	-1
4910	0	24477	-1	872	9060	24477	3	-1	-1	15	2	872	-1	14527	-1	7888	7880	-1	-1
26071	0	9064	-1	-1	-1	-1	-1	-1	-1	17	2	1028	-1	9064	-1	7890	7884	-1	-1
47660	0	13982	-1	-1	-1	-1	-1	-1	-1	0	2	147	-1	13982	-1	7891	5842	-1	-1
11214	0	60481	-1	57986	0	60481	-1	-1	-1	21	2	740	-1	65169	-1	7892	7884	-1	-1
46722	0	48002	-1	-1	-1	-1	-1	-1	-1	2	2	72	-1	48002	-1	7894	7851	-1	-1
22866	0	32426	-1	268	34035	32426	1	-1	-1	-1	2	268	-1	22899	-1	7896	7880	-1	-1
63704	0	31913	-1	-1	-1	-1	-1	-1	-1	1	2	872	-1	31913	-1	7897	7880	-1	-1
61014	0	41480	-1	-1	-1	-1	1	-1	-1	2	2	872	-1	41480	-1	7898	7880	-1	-1
18462	0	50222	-1	72	45136	50222	-1	-1	-1	0	2	72	-1	35950	-1	7904	7885	-1	-1
59017	0	26873	-1	-1	-1	-1	-1	-1	-1	0	2	428190	-1	26873	-1	7905	6611	-1	-1
60089	0	620	-1	-1	-1	-1	1	-1	-1	2	2	722	-1	620	-1	7908	7864	-1	-1
57939	17554	28564	20152	1031	0	22954	-1	11	7924	27	1	1031	57992	40589	7	7913	-1	-1	-1
5315	24226	5384	54980	305	1647	5384	-1	9	8113	4	1	402	23719	16254	3	7917	-1	-1	-1
15408	0	51514	-1	-1	-1	-1	-1	-1	-1	0	2	230	-1	51514	-1	7918	7676	-1	-1
7601	0	30958	-1	-1	-1	-1	-1	-1	-1	3	2	266	-1	30958	-1	7922	7913	-1	-1
